Material;Material Group;Billing doc. date;Billing doc. Month/Year;Requested Del  date;Planned delivery dt;Planned GI date;Actual PGI Date;Business Group;Business Group1;Market Segment;Market Segment1;End Use;End Use1;Commodity Code;Region;Region1;Sales document;Sales doc. type;Plant;Order Priority;Payment Terms;Stocking Strategy;Actual Billed Qty /KG;Bulk Ex Work Price /KG;Bulk Ex Works Value BRL;Net value Price BRL /KG;Net value BRL;Invoice Price BRL /KG;Mtl. Inv. Value BRL;Material Cost per KG;L&O Cost per kg;Total Cost  per kg; Process L&O per Kg;Exchange Rate to USD;Currency;Costing Lot Size;Special Procurement Plant;Overhead Group;IPI %;II %
LZ20\FITL52;LZ20;07/16/2018;07/01/2018;07/16/2018;07/16/2018;07/16/2018;07/16/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3903.90.90;BR/SP;São Paulo;3224070;ZOR;P105;VALUE CG;N30;STOCK ITEM;150,0;4,88;732,33;5,09;763,89;7,00;1050,02;3,7206;1,1926;4,9132;0,3016;0,26481;BRL;1;;BR23;5;14
LZ20\FITL52;LZ20;07/27/2018;07/01/2018;07/30/2018;07/30/2018;07/27/2018;07/27/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3903.90.90;BR/MG;Minas Gerais;3234747;ZOR;P105;FIRST DI;ZPL2;STOCK ITEM;500,0;4,80;2398,55;5,32;2657,81;6,75;3375,00;3,7206;1,1926;4,9132;0,3016;0,26481;BRL;1;;BR23;5;14
LZ20\FITL52;LZ20;08/14/2018;08/01/2018;08/15/2018;08/15/2018;08/14/2018;08/14/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3903.90.90;BR/MG;Minas Gerais;3246307;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;600,0;5,00;2999,28;5,52;3312,22;7,01;4206,00;3,6834;1,1926;4,876;0,3016;0,27101;BRL;1;;BR23;5;14
LZ20\FITL52;LZ20;08/16/2018;08/01/2018;08/14/2018;08/14/2018;08/14/2018;08/16/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3903.90.90;BR/SP;São Paulo;3246305;ZOR;P105;BRONZE;N30;STOCK ITEM;150,0;4,89;733,40;5,10;764,98;7,01;1051,52;3,6834;1,1926;4,876;0,3016;0,27101;BRL;1;;BR23;5;14
LZ20\FITL52;LZ20;09/17/2018;09/01/2018;09/14/2018;09/14/2018;09/14/2018;09/17/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3903.90.90;BR/SP;São Paulo;3268332;ZOR;P105;BRONZE;N30;STOCK ITEM;150,0;5,09;763,47;5,33;799,91;7,33;1099,52;3,978;1,1926;5,1706;0,3016;0,24499;BRL;1;;BR23;5;14
LZ20\FITL52;LZ20;09/17/2018;09/01/2018;09/18/2018;09/18/2018;09/17/2018;09/17/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3903.90.90;BR/MG;Minas Gerais;3268690;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;850,0;5,20;4420,43;5,73;4866,36;7,27;6179,50;3,978;1,1926;5,1706;0,3016;0,24499;BRL;1;;BR23;5;14
LZ20\FITL52;LZ20;03/08/2019;03/01/2019;03/11/2019;03/11/2019;03/08/2019;03/08/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3903.90.90;BR/MG;Minas Gerais;3386032;ZOR;P105;FIRST DI;ZPL2;STOCK ITEM;800,0;5,20;4160,40;5,73;4580,10;7,27;5816,00;3,3618;1,4968;4,8586;0,371;0,26669;BRL;1;;BR23;5;14
LZ20\SOU55RN;LZ20;01/11/2018;01/01/2018;01/12/2018;01/12/2018;01/11/2018;01/11/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3903.90.90;BR/MG;Minas Gerais;3088713;ZOR;P105;FIRST DI;ZPL2;STOCK ITEM;200,0;3,96;792,02;4,52;904,57;5,74;1148,66;3,51845;1,00795;4,5264;0,117;0,3022;BRL;1;;BR23;5;14
LZ21\;LZ21;07/28/2020;07/01/2020;07/10/2020;07/28/2020;07/28/2020;07/28/2020;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3598852;ZOR;P105;BRONZE;CIA;STOCK ITEM;596,0;0,73;433,59;0,73;433,59;1,00;596,00;4,66584;0;4,66584;0;0,1871;BRL;5212,289;;BR22;5;18
LZ22\FITL52;LZ22;01/08/2018;01/01/2018;01/09/2018;01/09/2018;01/08/2018;01/08/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3085448;ZOR;P105;FIRST DI;ZPL1;STOCK ITEM;500,0;2,74;1368,00;3,24;1622,29;4,46;2229,95;2,6318;1,1148;3,7466;0,3126;0,30219;BRL;1;;BR23;5;14
LZ22\FITL52;LZ22;01/18/2018;01/01/2018;01/19/2018;01/19/2018;01/18/2018;01/18/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SC;Santa Catarina;3093716;ZOR;P105;FIRST DI;ZPL1;STOCK ITEM;100,0;3,84;383,82;4,37;437,06;5,55;555,00;2,6318;1,1148;3,7466;0,3126;0,30219;BRL;1;;BR23;5;14
LZ22\FITL52;LZ22;01/30/2018;01/01/2018;01/30/2018;01/31/2018;01/30/2018;01/30/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3102101;ZOR;P105;FIRST DI;ZPL2;STOCK ITEM;100,0;3,25;324,74;3,79;379,02;5,21;521,00;2,6318;1,1148;3,7466;0,3126;0,30219;BRL;1;;BR23;5;14
LZ22\FITL52;LZ22;02/06/2018;02/01/2018;02/06/2018;02/06/2018;02/06/2018;02/06/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3108781;ZOR;P105;FIRST DI;ZPL2;STOCK ITEM;50,0;3,46;173,10;3,75;187,68;5,16;257,99;2,585;1,1148;3,6998;0,3126;0,31763;BRL;1;;BR23;5;14
LZ22\FITL52;LZ22;02/22/2018;02/01/2018;02/23/2018;02/23/2018;02/22/2018;02/22/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SC;Santa Catarina;3120596;ZOR;P105;FIRST DI;ZPL1;STOCK ITEM;50,0;3,84;191,91;4,37;218,53;5,55;277,50;2,585;1,1148;3,6998;0,3126;0,31763;BRL;1;;BR23;5;14
LZ22\FITL52;LZ22;02/23/2018;02/01/2018;02/26/2018;02/26/2018;02/23/2018;02/23/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3121157;ZOR;P105;FIRST DI;ZPL1;STOCK ITEM;500,0;2,79;1392,95;3,30;1647,79;4,53;2265,00;2,585;1,1148;3,6998;0,3126;0,31763;BRL;1;;BR23;5;14
LZ22\FITL52;LZ22;03/02/2018;03/01/2018;03/05/2018;03/05/2018;03/02/2018;03/02/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3127036;ZOR;P105;FIRST DI;ZPL1;STOCK ITEM;1.000,0;3,06;3056,50;3,57;3572,02;4,91;4910,00;2,64;1,1148;3,7548;0,3126;0,3077;BRL;1;;BR23;5;14
LZ22\FITL52;LZ22;03/06/2018;03/01/2018;03/07/2018;03/07/2018;03/06/2018;03/06/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SC;Santa Catarina;3128418;ZOR;P105;VALUE CG;N28;STOCK ITEM;2.000,0;3,23;6458,60;3,73;7465,50;4,74;9480,00;2,64;1,1148;3,7548;0,3126;0,3077;BRL;1;;BR23;5;14
LZ22\FITL52;LZ22;03/08/2018;03/01/2018;03/09/2018;03/09/2018;03/08/2018;03/08/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SC;Santa Catarina;3131352;ZOR;P105;FIRST DI;ZPL1;STOCK ITEM;50,0;4,11;205,40;4,65;232,31;5,90;295,00;2,64;1,1148;3,7548;0,3126;0,3077;BRL;1;;BR23;5;14
LZ22\FITL52;LZ22;03/14/2018;03/01/2018;03/14/2018;03/14/2018;03/14/2018;03/14/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3135360;ZOR;P105;FIRST DI;ZPL1;STOCK ITEM;50,0;3,34;166,75;3,60;180,07;4,95;247,51;2,64;1,1148;3,7548;0,3126;0,3077;BRL;1;;BR23;5;14
LZ22\FITL52;LZ22;03/26/2018;03/01/2018;03/27/2018;03/27/2018;03/26/2018;03/26/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SC;Santa Catarina;3144382;ZOR;P105;FIRST DI;ZPL1;STOCK ITEM;50,0;4,11;205,40;4,65;232,31;5,90;295,00;2,64;1,1148;3,7548;0,3126;0,3077;BRL;1;;BR23;5;14
LZ22\FITL52;LZ22;04/03/2018;04/01/2018;04/05/2018;04/04/2018;04/03/2018;04/03/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SC;Santa Catarina;3149835;ZOR;P105;FIRST DI;ZPL1;STOCK ITEM;50,0;4,11;205,40;4,65;232,31;5,90;295,00;2,9294;1,1148;4,0442;0,3126;0,302;BRL;1;;BR23;5;14
LZ22\FITL52;LZ22;04/18/2018;04/01/2018;04/18/2018;04/19/2018;04/18/2018;04/18/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/BA;Bahia;3160751;ZOR;P105;VALUE CG;ZPL2;STOCK ITEM;200,0;3,60;719,54;4,15;830,08;4,96;991,14;2,9294;1,1148;4,0442;0,3126;0,302;BRL;1;;BR23;5;14
LZ22\FITL52;LZ22;04/27/2018;04/01/2018;04/27/2018;04/27/2018;04/27/2018;04/27/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3168280;ZOR;P105;FIRST DI;ZPL1;STOCK ITEM;50,0;3,47;173,52;3,74;186,97;5,14;257,00;2,9294;1,1148;4,0442;0,3126;0,302;BRL;1;;BR23;5;14
LZ22\FITL52;LZ22;05/04/2018;05/01/2018;05/07/2018;05/07/2018;05/04/2018;05/04/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SC;Santa Catarina;3173478;ZOR;P105;VALUE CG;ZPL1;STOCK ITEM;50,0;4,67;233,60;5,22;261,11;6,02;301,00;2,9404;1,1148;4,0552;0,3126;0,28798;BRL;1;;BR23;5;14
LZ22\FITL52;LZ22;05/11/2018;05/01/2018;05/10/2018;05/14/2018;05/11/2018;05/11/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3176172;ZOR;P105;FIRST DI;N30;STOCK ITEM;50,0;4,22;211,22;4,75;237,53;6,53;326,50;2,9404;1,1148;4,0552;0,3126;0,28798;BRL;1;;BR23;5;14
LZ22\FITL52;LZ22;05/11/2018;05/01/2018;05/14/2018;05/14/2018;05/11/2018;05/11/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SC;Santa Catarina;3178670;ZOR;P105;FIRST DI;ZPL1;STOCK ITEM;50,0;4,67;233,60;5,22;261,11;6,02;301,00;2,9404;1,1148;4,0552;0,3126;0,28798;BRL;1;;BR23;5;14
LZ22\FITL52;LZ22;05/17/2018;05/01/2018;05/17/2018;05/18/2018;05/17/2018;05/17/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3181310;ZOR;P105;VALUE CG;CIA;STOCK ITEM;50,0;4,05;202,44;4,49;224,44;6,17;308,51;2,9404;1,1148;4,0552;0,3126;0,28798;BRL;1;;BR23;5;14
LZ22\FITL52;LZ22;05/18/2018;05/01/2018;05/21/2018;05/21/2018;05/18/2018;05/18/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/PA;Pará;3184084;ZOR;P105;FIRST DI;CIA;STOCK ITEM;200,0;4,48;895,74;4,92;983,75;5,67;1134,00;2,9404;1,1148;4,0552;0,3126;0,28798;BRL;1;;BR23;5;14
LZ22\FITL52;LZ22;05/24/2018;05/01/2018;05/24/2018;05/24/2018;05/24/2018;05/24/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3188277;ZOR;P105;VALUE CG;ZPL1;STOCK ITEM;750,0;3,15;2361,83;3,41;2558,43;4,69;3516,75;2,9404;1,1148;4,0552;0,3126;0,28798;BRL;1;;BR23;5;14
LZ22\T264A;LZ22;01/12/2018;01/01/2018;01/12/2018;01/12/2018;01/12/2018;01/12/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3089899;ZOR;P105;FIRST DI;N10;STOCK ITEM;1.250,0;2,95;3691,25;3,14;3928,77;4,32;5400,38;2,67329;1,0191;3,69238;0,21692;0,3022;BRL;1;;BR23;5;14
LZ22\T264A;LZ22;01/15/2018;01/01/2018;01/11/2018;01/15/2018;01/15/2018;01/15/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3084544;ZOR;P105;FIRST DI;ZBR3;STOCK ITEM;2.500,0;2,74;6838,00;3,06;7638,75;4,20;10500,00;2,67329;1,0191;3,69238;0,21692;0,3022;BRL;1;;BR23;5;14
LZ22\T264A;LZ22;01/15/2018;01/01/2018;01/16/2018;01/16/2018;01/15/2018;01/15/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3089957;ZOR;P105;FIRST DI;ZPL2;STOCK ITEM;1.250,0;2,93;3661,13;3,46;4328,62;4,76;5950,00;2,67329;1,0191;3,69238;0,21692;0,3022;BRL;1;;BR23;5;14
LZ22\T264A;LZ22;02/20/2018;02/01/2018;02/21/2018;02/21/2018;02/20/2018;02/20/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3118677;ZOR;P105;FIRST DI;ZPL2;STOCK ITEM;1.250,0;2,93;3661,13;3,46;4328,62;4,76;5950,00;2,62477;1,0191;3,64386;0,21692;0,3176;BRL;1;;BR23;5;14
LZ22\T264A;LZ22;02/23/2018;02/01/2018;02/23/2018;02/23/2018;02/23/2018;02/23/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3120067;ZOR;P105;FIRST DI;ZBR3;STOCK ITEM;3.750,0;2,78;10436,25;3,09;11594,80;4,25;15937,88;2,62477;1,0191;3,64386;0,21692;0,3176;BRL;1;;BR23;5;14
LZ22\T264A;LZ22;03/05/2018;03/01/2018;03/01/2018;03/01/2018;03/01/2018;03/05/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3124897;ZOR;P105;FIRST DI;N10;STOCK ITEM;1.250,0;2,95;3691,25;3,14;3928,77;4,32;5400,38;2,6853;1,0191;3,70439;0,21692;0,3077;BRL;1;;BR23;5;14
LZ22\T264A;LZ22;03/07/2018;03/01/2018;03/08/2018;03/08/2018;03/07/2018;03/07/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3129715;ZOR;P105;FIRST DI;ZPL2;STOCK ITEM;1.250,0;2,99;3740,75;3,53;4410,47;4,85;6062,50;2,6853;1,0191;3,70439;0,21692;0,3077;BRL;1;;BR23;5;14
LZ22\T264A;LZ22;03/28/2018;03/01/2018;03/28/2018;03/28/2018;03/28/2018;03/28/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3137322;ZOR;P105;FIRST DI;ZBR3;STOCK ITEM;3.750,0;3,05;11433,00;3,37;12631,22;4,63;17362,50;2,6853;1,0191;3,70439;0,21692;0,3077;BRL;1;;BR23;5;14
LZ22\T264A;LZ22;03/28/2018;03/01/2018;03/29/2018;03/29/2018;03/28/2018;03/28/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3146173;ZOR;P105;FIRST DI;ZPL2;STOCK ITEM;2.500,0;2,93;7322,25;3,46;8657,25;4,76;11900,00;2,6853;1,0191;3,70439;0,21692;0,3077;BRL;1;;BR23;5;14
LZ22\T264A;LZ22;04/13/2018;04/01/2018;04/12/2018;04/12/2018;04/12/2018;04/13/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3153948;ZOR;P105;FIRST DI;ZBR3;STOCK ITEM;2.500,0;3,10;7744,25;3,42;8547,94;4,70;11749,75;2,97203;1,0191;3,99113;0,21692;0,302;BRL;1;;BR23;5;14
LZ23\FITL52;LZ23;02/15/2018;02/01/2018;02/15/2018;02/15/2018;02/15/2018;02/15/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3112059;ZOR;P105;FIRST DI;ZPL1;STOCK ITEM;50,0;4,97;248,65;5,27;263,74;7,25;362,52;3,1726;1,7324;4,905;0,31;0,31762;BRL;1;;BR23;5;14
LZ23\FITL52;LZ23;02/21/2018;02/01/2018;02/22/2018;02/22/2018;02/21/2018;02/21/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/MS;Mato Grosso do Sul;3118675;ZOR;P105;FIRST DI;N28;STOCK ITEM;200,0;4,76;952,34;5,29;1058,35;6,10;1220,00;3,1726;1,7324;4,905;0,31;0,31762;BRL;1;;BR23;5;14
LZ23\FITL52;LZ23;02/21/2018;02/01/2018;02/22/2018;02/22/2018;02/21/2018;02/21/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3119661;ZOR;P105;VALUE CG;ZPL2;STOCK ITEM;50,0;4,34;217,22;4,92;245,88;6,76;337,99;3,1726;1,7324;4,905;0,31;0,31762;BRL;1;;BR23;5;14
LZ23\FITL52;LZ23;02/23/2018;02/01/2018;02/23/2018;02/23/2018;02/23/2018;02/23/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3120067;ZOR;P105;FIRST DI;ZBR3;STOCK ITEM;3.000,0;4,34;13028,70;4,71;14142,60;6,48;19440,00;3,1726;1,7324;4,905;0,31;0,31762;BRL;1;;BR23;5;14
LZ23\FITL52;LZ23;02/23/2018;02/01/2018;02/27/2018;02/23/2018;02/23/2018;02/23/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/PR;Paraná;3010648;ZOR;P105;FIRST DI;ZPL2;STOCK ITEM;1.000,0;4,90;4899,90;5,37;5373,64;6,19;6194,40;3,1726;1,7324;4,905;0,31;0,31762;BRL;1;;BR23;5;14
LZ23\FITL52;LZ23;02/26/2018;02/01/2018;02/23/2018;02/23/2018;02/23/2018;02/26/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3120548;ZOR;P105;FIRST DI;N30;STOCK ITEM;500,0;4,90;2449,35;5,18;2591,43;7,12;3562,10;3,1726;1,7324;4,905;0,31;0,31762;BRL;1;;BR23;5;14
LZ23\FITL52;LZ23;03/02/2018;03/01/2018;03/05/2018;03/05/2018;03/02/2018;03/02/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SC;Santa Catarina;3127055;ZOR;P105;FIRST DI;ZPL1;STOCK ITEM;50,0;5,23;261,62;5,80;289,76;6,68;334,01;3,2662;1,7324;4,9986;0,31;0,30768;BRL;1;;BR23;5;14
LZ23\FITL52;LZ23;03/14/2018;03/01/2018;03/13/2018;03/14/2018;03/14/2018;03/14/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3135058;ZOR;P105;FIRST DI;ZPL1;STOCK ITEM;100,0;4,65;465,16;4,95;494,62;6,80;679,89;3,2662;1,7324;4,9986;0,31;0,30768;BRL;1;;BR23;5;14
LZ23\FITL52;LZ23;03/15/2018;03/01/2018;03/16/2018;03/16/2018;03/15/2018;03/15/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/PR;Paraná;3136405;ZOR;P105;VALUE CG;N30;STOCK ITEM;100,0;4,37;436,93;4,90;489,83;5,65;564,65;3,2662;1,7324;4,9986;0,31;0,30768;BRL;1;;BR23;5;14
LZ23\FITL52;LZ23;03/15/2018;03/01/2018;03/16/2018;03/16/2018;03/15/2018;03/15/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SC;Santa Catarina;3136466;ZOR;P105;FIRST DI;ZPL1;STOCK ITEM;50,0;5,23;261,62;5,80;289,76;6,68;334,01;3,2662;1,7324;4,9986;0,31;0,30768;BRL;1;;BR23;5;14
LZ23\FITL52;LZ23;03/16/2018;03/01/2018;03/16/2018;03/16/2018;03/16/2018;03/16/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3138072;ZOR;P105;VALUE CG;N30;STOCK ITEM;500,0;5,10;2547,85;5,38;2691,75;7,40;3700,00;3,2662;1,7324;4,9986;0,31;0,30768;BRL;1;;BR23;5;14
LZ23\FITL52;LZ23;03/21/2018;03/01/2018;03/21/2018;03/21/2018;03/21/2018;03/21/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3133040;ZOR;P105;FIRST DI;ZBR3;STOCK ITEM;2.000,0;4,69;9371,20;5,07;10141,21;6,97;13939,80;3,2662;1,7324;4,9986;0,31;0,30768;BRL;1;;BR23;5;14
LZ23\FITL52;LZ23;03/21/2018;03/01/2018;03/21/2018;03/21/2018;03/21/2018;03/21/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3141230;ZOR;P105;FIRST DI;ZPL2;STOCK ITEM;700,0;5,10;3566,99;5,43;3803,23;7,47;5227,81;3,2662;1,7324;4,9986;0,31;0,30768;BRL;1;;BR23;5;14
LZ23\FITL52;LZ23;03/26/2018;03/01/2018;03/27/2018;03/27/2018;03/26/2018;03/26/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SC;Santa Catarina;3144382;ZOR;P105;FIRST DI;ZPL1;STOCK ITEM;50,0;5,23;261,62;5,80;289,76;6,68;334,01;3,2662;1,7324;4,9986;0,31;0,30768;BRL;1;;BR23;5;14
LZ23\T264;LZ23;02/05/2018;02/01/2018;02/06/2018;02/06/2018;02/05/2018;02/05/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3107391;ZOR;P105;FIRST DI;ZPL2;STOCK ITEM;2.000,0;4,83;9665,60;5,42;10839,89;7,45;14900,20;3,26032;1,71104;4,97136;0,28834;0,3176;BRL;1;;BR23;5;14
LZ23\T264;LZ23;02/07/2018;02/01/2018;02/06/2018;02/06/2018;02/06/2018;02/07/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3089900;ZOR;P105;FIRST DI;N10;STOCK ITEM;2.000,0;4,97;9936,00;5,16;10315,95;7,09;14180,00;3,26032;1,71104;4,97136;0,28834;0,3176;BRL;1;;BR23;5;14
LZ23\T264;LZ23;02/19/2018;02/01/2018;02/19/2018;02/19/2018;02/19/2018;02/19/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3117050;ZOR;P105;FIRST DI;CIA;STOCK ITEM;1.000,0;4,27;4269,60;4,46;4459,57;6,13;6130,00;3,26032;1,71104;4,97136;0,28834;0,3176;BRL;1;;BR23;5;14
LZ23\T264;LZ23;02/26/2018;02/01/2018;02/27/2018;02/27/2018;02/26/2018;02/26/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3122204;ZOR;P105;FIRST DI;ZPL2;STOCK ITEM;1.000,0;4,83;4832,80;5,42;5419,94;7,45;7450,10;3,26032;1,71104;4,97136;0,28834;0,3176;BRL;1;;BR23;5;14
LZ23\T264;LZ23;03/09/2018;03/01/2018;03/06/2018;03/09/2018;03/09/2018;03/09/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3128068;ZOR;P105;FIRST DI;ZPL2;STOCK ITEM;1.000,0;4,83;4832,80;5,16;5162,92;7,10;7096,80;3,36044;1,71104;5,07148;0,28834;0,3077;BRL;1;;BR23;5;14
LZ23\T264;LZ23;03/13/2018;03/01/2018;03/13/2018;03/13/2018;03/13/2018;03/13/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3134069;ZOR;P105;FIRST DI;N10;STOCK ITEM;1.000,0;5,31;5309,90;5,50;5499,90;7,56;7560,00;3,36044;1,71104;5,07148;0,28834;0,3077;BRL;1;;BR23;5;14
LZ23\T264;LZ23;03/26/2018;03/01/2018;03/22/2018;03/22/2018;03/22/2018;03/26/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3142349;ZOR;P105;FIRST DI;N10;STOCK ITEM;1.000,0;5,31;5309,90;5,50;5499,90;7,56;7560,00;3,36044;1,71104;5,07148;0,28834;0,3077;BRL;1;;BR23;5;14
LZ23\T264;LZ23;03/26/2018;03/01/2018;03/27/2018;03/27/2018;03/26/2018;03/26/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/MS;Mato Grosso do Sul;3144384;ZOR;P105;VALUE CG;N28;STOCK ITEM;1.000,0;4,58;4581,90;5,11;5108,75;6,10;6100,00;3,36044;1,71104;5,07148;0,28834;0,3077;BRL;1;;BR23;5;14
LZ23\T264;LZ23;03/28/2018;03/01/2018;03/28/2018;03/28/2018;03/28/2018;03/28/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3906.90.11;BR/SP;São Paulo;3145551;ZOR;P105;FIRST DI;ZPL1;STOCK ITEM;1.000,0;4,65;4651,60;4,95;4946,20;6,80;6798,90;3,36044;1,71104;5,07148;0,28834;0,3077;BRL;1;;BR23;5;14
