Material;Material Group;Billing doc. date;Billing doc. date;Requested Del  date;Planned delivery dt;Planned GI date;Actual PGI Date;Business Group;Business Group1;Market Segment;Market Segment1;End Use;End Use1;Commodity Code;Region;Region1;Sales document;Sales doc. type;Plant;Order Priority;Payment Terms;Stocking Strategy;Actual Billed Qty;Bulk Ex Work Price;Bulk Ex Works Value;Net value Price;Net value;Invoice Price;Mtl. Inv. Value (S3);Material Cost per KG;L&O Cost per kg;Total Cost  per kg; Process L&O per Kg;Exchange Rate to USD;Currency;Costing Lot Size;Special Procurement Plant;Overhead Group;IPI %;II %
LZ2\30A;LZ2;01/08/2019;01/01/2019;01/10/2019;01/10/2019;01/08/2019;01/08/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/PR;Paraná;3305873;ZOR;P105;GOLD;N30;STOCK ITEM;40,0 KG;60,1 BRL / KG;2.402,49 BRL;62,65 BRL;2.505,83 BRL;72,21 BRL;2.888,56 BRL;67,7995;9,155;76,9545;0;0,25738;BRL;1;P003;0;10;14
LZ2\30A;LZ2;02/05/2019;02/01/2019;02/06/2019;02/06/2019;02/05/2019;02/05/2019;CA;Performance Coatings;C9;Textiles;G5;Custom Textil Frmla;3824.99.89;BR/SP;São Paulo;3361248;ZOR;P105;FIRST DI;N30;STOCK ITEM;200,0 KG;62,4 BRL / KG;12.474,31 BRL;64,99 BRL;12.997,09 BRL;89,33 BRL;17.865,42 BRL;67,3285;8,996;76,3245;0;0,26163;BRL;1;P003;0;10;14
LZ2\30A;LZ2;02/12/2019;02/01/2019;02/13/2019;02/13/2019;02/12/2019;02/12/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3367846;ZOR;P105;PREMIER;N45;STOCK ITEM;20,0 KG;89,3 BRL / KG;1.785,64 BRL;92,42 BRL;1.848,40 BRL;127,04 BRL;2.540,76 BRL;67,3285;8,996;76,3245;0;0,26163;BRL;1;P003;0;10;14
LZ2\30A;LZ2;02/18/2019;02/01/2019;02/19/2019;02/19/2019;02/18/2019;02/18/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3371684;ZOR;P105;FIRST DI;N28;STOCK ITEM;20,0 KG;65,0 BRL / KG;1.300,44 BRL;67,62 BRL;1.352,43 BRL;92,95 BRL;1.859,00 BRL;67,3285;8,996;76,3245;0;0,26163;BRL;1;P003;0;10;14
LZ2\30A;LZ2;03/11/2019;03/01/2019;03/12/2019;03/12/2019;03/11/2019;03/11/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3378145;ZOR;P105;BRONZE;N30;STOCK ITEM;20,0 KG;65,1 BRL / KG;1.302,31 BRL;67,86 BRL;1.357,13 BRL;93,27 BRL;1.865,47 BRL;66,4205;8,935;75,3555;0;0,2659;BRL;1;P003;0;10;14
LZ2\30A;LZ2;03/14/2019;03/01/2019;03/15/2019;03/15/2019;03/14/2019;03/14/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3389935;ZOR;P105;PLATINUM;N45;STOCK ITEM;40,0 KG;88,9 BRL / KG;3.554,01 BRL;91,97 BRL;3.678,91 BRL;126,42 BRL;5.056,93 BRL;66,4205;8,935;75,3555;0;0,2659;BRL;1;P003;0;10;14
LZ2\30A;LZ2;03/29/2019;03/01/2019;04/01/2019;04/01/2019;03/29/2019;03/29/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3399519;ZOR;P105;PLATINUM;N45;STOCK ITEM;20,0 KG;88,9 BRL / KG;1.777,00 BRL;91,97 BRL;1.839,47 BRL;126,42 BRL;2.528,47 BRL;66,4205;8,935;75,3555;0;0,2659;BRL;1;P003;0;10;14
LZ2\30A;LZ2;05/06/2019;05/01/2019;05/06/2019;05/07/2019;05/06/2019;05/06/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/PR;Paraná;3425008;ZOR;P105;FIRST DI;N30;STOCK ITEM;20,0 KG;74,5 BRL / KG;1.490,66 BRL;77,48 BRL;1.549,53 BRL;89,31 BRL;1.786,20 BRL;64,8705;9,513;74,3835;0;0,25419;BRL;1;P003;0;10;14
LZ2\30A;LZ2;05/14/2019;05/01/2019;05/15/2019;05/15/2019;05/14/2019;05/14/2019;CA;Performance Coatings;1G;Digital Business Dev;G2;Digi Prntg Ctgs;3824.99.89;BR/SC;Santa Catarina;3433652;ZOR;P105;FIRST DI;CIA;STOCK ITEM;20,0 KG;85,4 BRL / KG;1.708,70 BRL;86,97 BRL;1.739,39 BRL;100,25 BRL;2.005,05 BRL;64,8705;9,513;74,3835;0;0,25419;BRL;1;P003;0;10;14
LZ2\30A;LZ2;05/24/2019;05/01/2019;05/27/2019;05/27/2019;05/24/2019;05/24/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3442063;ZOR;P105;FIRST DI;N30;STOCK ITEM;20,0 KG;68,2 BRL / KG;1.364,10 BRL;71,08 BRL;1.421,52 BRL;97,70 BRL;1.953,98 BRL;64,8705;9,513;74,3835;0;0,25419;BRL;1;P003;0;10;14
LZ2\30A;LZ2;05/31/2019;05/01/2019;06/03/2019;06/03/2019;05/31/2019;05/31/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3446609;ZOR;P105;PREMIER;N45;STOCK ITEM;20,0 KG;93,0 BRL / KG;1.859,38 BRL;96,24 BRL;1.924,74 BRL;132,28 BRL;2.645,68 BRL;64,8705;9,513;74,3835;0;0,25419;BRL;1;P003;0;10;14
LZ2\30A;LZ2;06/03/2019;06/01/2019;04/09/2019;06/04/2019;06/03/2019;06/03/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3349614;ZOR;P105;PREMIER;N30;STOCK ITEM;80,0 KG;99,3 BRL / KG;7.944,51 BRL;102,20 BRL;8.176,38 BRL;140,49 BRL;11.239,00 BRL;65,211;9,632;74,843;0;0,24874;BRL;1;P003;0;10;14
LZ2\30A;LZ2;06/12/2019;06/01/2019;06/12/2019;06/13/2019;06/11/2019;06/12/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3453956;ZOR;P105;FIRST DI;N30;STOCK ITEM;20,0 KG;79,4 BRL / KG;1.588,50 BRL;82,43 BRL;1.648,61 BRL;113,31 BRL;2.266,13 BRL;65,211;9,632;74,843;0;0,24874;BRL;1;P003;0;10;14
LZ2\30A;LZ2;07/02/2019;07/01/2019;07/03/2019;07/03/2019;07/02/2019;07/02/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3467501;ZOR;P105;PLATINUM;N45;STOCK ITEM;20,0 KG;92,2 BRL / KG;1.843,48 BRL;95,41 BRL;1.908,27 BRL;131,15 BRL;2.623,05 BRL;72,637;9,113;81,75;0;0,25529;BRL;1;P003;0;10;14
LZ2\30A;LZ2;07/03/2019;07/01/2019;07/04/2019;07/04/2019;07/03/2019;07/03/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/PR;Paraná;3468221;ZOR;P105;FIRST DI;N30;STOCK ITEM;40,0 KG;62,5 BRL / KG;2.499,87 BRL;65,18 BRL;2.607,39 BRL;75,14 BRL;3.005,64 BRL;72,637;9,113;81,75;0;0,25529;BRL;1;P003;0;10;14
LZ2\30A;LZ2;08/05/2019;08/01/2019;08/06/2019;08/06/2019;08/05/2019;08/05/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3477235;ZOR;P105;PLATINUM;N45;STOCK ITEM;20,0 KG;88,6 BRL / KG;1.772,41 BRL;91,76 BRL;1.835,22 BRL;126,13 BRL;2.522,64 BRL;72,806;9,006;81,812;0;0,26319;BRL;1;P003;0;10;14
LZ2\30A;LZ2;08/08/2019;08/01/2019;08/09/2019;08/09/2019;08/08/2019;08/08/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3425979;ZOR;P105;PREMIER;N30;STOCK ITEM;80,0 KG;100,4 BRL / KG;8.033,79 BRL;103,35 BRL;8.268,25 BRL;142,07 BRL;11.365,29 BRL;72,806;9,006;81,812;0;0,26319;BRL;1;P003;0;10;14
LZ2\30A;LZ2;08/08/2019;08/01/2019;08/09/2019;08/09/2019;08/08/2019;08/08/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3482132;ZOR;P105;FIRST DI;N28;STOCK ITEM;20,0 KG;69,7 BRL / KG;1.394,76 BRL;72,53 BRL;1.450,52 BRL;99,69 BRL;1.993,84 BRL;72,806;9,006;81,812;0;0,26319;BRL;1;P003;0;10;14
LZ2\30A;LZ2;08/12/2019;08/01/2019;08/13/2019;08/13/2019;08/12/2019;08/12/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3483012;ZOR;P105;PLATINUM;N45;STOCK ITEM;20,0 KG;88,6 BRL / KG;1.772,41 BRL;91,76 BRL;1.835,22 BRL;126,13 BRL;2.522,64 BRL;72,806;9,006;81,812;0;0,26319;BRL;1;P003;0;10;14
LZ2\30A;LZ2;08/21/2019;08/01/2019;08/22/2019;08/22/2019;08/21/2019;08/21/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3484527;ZOR;P105;BRONZE;ZPL1;STOCK ITEM;20,0 KG;68,1 BRL / KG;1.361,12 BRL;70,45 BRL;1.408,94 BRL;96,83 BRL;1.936,69 BRL;72,806;9,006;81,812;0;0,26319;BRL;1;P003;0;10;14
LZ2\30A;LZ2;09/12/2019;09/01/2019;09/13/2019;09/13/2019;09/12/2019;09/12/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3494220;ZOR;P105;BRONZE;ZPL1;STOCK ITEM;20,0 KG;56,7 BRL / KG;1.133,63 BRL;59,52 BRL;1.190,49 BRL;81,82 BRL;1.636,41 BRL;71,722;9,9045;81,6265;0;0,25108;BRL;1;P003;0;10;14
LZ2\30A;LZ2;09/20/2019;09/01/2019;09/23/2019;09/23/2019;09/20/2019;09/20/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3497357;ZOR;P105;PLATINUM;N45;STOCK ITEM;20,0 KG;94,3 BRL / KG;1.885,30 BRL;97,61 BRL;1.952,11 BRL;134,17 BRL;2.683,31 BRL;71,722;9,9045;81,6265;0;0,25108;BRL;1;P003;0;10;14
LZ2\30A;LZ2;10/03/2019;10/01/2019;10/04/2019;10/04/2019;10/03/2019;10/03/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3501739;ZOR;P105;BRONZE;N28;STOCK ITEM;20,0 KG;72,7 BRL / KG;1.454,09 BRL;75,61 BRL;1.512,21 BRL;103,93 BRL;2.078,65 BRL;81,6995;9,925;91,6245;0;0,24033;BRL;1;P003;0;10;14
LZ2\30A;LZ2;10/09/2019;10/01/2019;10/10/2019;10/10/2019;10/09/2019;10/09/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3502919;ZOR;P105;PLATINUM;N45;STOCK ITEM;20,0 KG;95,8 BRL / KG;1.915,09 BRL;99,16 BRL;1.983,25 BRL;136,31 BRL;2.726,12 BRL;81,6995;9,925;91,6245;0;0,24033;BRL;1;P003;0;10;14
LZ2\30A;LZ2;10/16/2019;10/01/2019;10/17/2019;10/17/2019;10/16/2019;10/16/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3506430;ZOR;P105;BRONZE;ZPL1;STOCK ITEM;20,0 KG;69,0 BRL / KG;1.380,41 BRL;71,47 BRL;1.429,30 BRL;98,23 BRL;1.964,67 BRL;81,6995;9,925;91,6245;0;0,24033;BRL;1;P003;0;10;14
LZ2\30A;LZ2;10/22/2019;10/01/2019;10/22/2019;10/23/2019;10/22/2019;10/22/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/PR;Paraná;3509251;ZOR;P105;FIRST DI;N30;STOCK ITEM;40,0 KG;67,0 BRL / KG;2.678,46 BRL;69,84 BRL;2.793,66 BRL;80,51 BRL;3.220,36 BRL;81,6995;9,925;91,6245;0;0,24033;BRL;1;P003;0;10;14
LZ2\30A;LZ2;10/30/2019;10/01/2019;10/28/2019;10/31/2019;10/30/2019;10/30/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/RJ;Rio de Janeiro;3510285;ZOR;P105;FIRST DI;N30;STOCK ITEM;20,0 KG;108,1 BRL / KG;2.161,74 BRL;111,67 BRL;2.233,48 BRL;128,73 BRL;2.574,61 BRL;81,6995;9,925;91,6245;0;0,24033;BRL;1;P003;0;10;14
LZ2\30A;LZ2;11/01/2019;11/01/2019;11/11/2019;11/04/2019;11/01/2019;11/01/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3495780;ZOR;P105;PLATINUM;N30;STOCK ITEM;120,0 KG;100,9 BRL / KG;12.108,59 BRL;103,85 BRL;12.461,98 BRL;142,75 BRL;17.129,87 BRL;78,893;9,547;88,44;0;0,24509;BRL;1;P003;0;10;14
LZ2\30A;LZ2;11/04/2019;11/01/2019;11/05/2019;11/05/2019;11/04/2019;11/04/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3512246;ZOR;P105;PLATINUM;N45;STOCK ITEM;40,0 KG;95,0 BRL / KG;3.798,13 BRL;98,33 BRL;3.933,33 BRL;135,17 BRL;5.406,64 BRL;78,893;9,547;88,44;0;0,24509;BRL;1;P003;0;10;14
LZ2\30A;LZ2;12/06/2019;12/01/2019;12/09/2019;12/09/2019;12/06/2019;12/06/2019;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3526663;ZOR;P105;PLATINUM;N45;STOCK ITEM;60,0 KG;96,5 BRL / KG;5.792,40 BRL;99,98 BRL;5.998,58 BRL;137,42 BRL;8.245,48 BRL;76,723;9,9915;86,7145;0;0,24344;BRL;1;P003;0;10;14
LZ2\30A;LZ2;01/07/2020;01/01/2020;01/03/2020;01/08/2020;01/07/2020;01/07/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3526672;ZOR;P105;PLATINUM;N45;STOCK ITEM;80,0 KG;95,5 BRL / KG;7.638,26 BRL;98,88 BRL;7.910,16 BRL;135,91 BRL;10.873,07 BRL;79,451;9,699;89,15;0;0,24237;BRL;1;P003;0;10;14
LZ2\30A;LZ2;01/07/2020;01/01/2020;01/08/2020;01/08/2020;01/07/2020;01/07/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3534203;ZOR;P105;PLATINUM;N45;STOCK ITEM;20,0 KG;95,5 BRL / KG;1.909,56 BRL;98,88 BRL;1.977,54 BRL;135,91 BRL;2.718,27 BRL;79,451;9,699;89,15;0;0,24237;BRL;1;P003;0;10;14
LZ2\30A;LZ2;01/07/2020;01/01/2020;01/10/2020;01/08/2020;01/07/2020;01/07/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3495785;ZOR;P105;PLATINUM;N30;STOCK ITEM;120,0 KG;102,2 BRL / KG;12.263,77 BRL;105,18 BRL;12.621,69 BRL;144,58 BRL;17.349,40 BRL;79,451;9,699;89,15;0;0,24237;BRL;1;P003;0;10;14
LZ2\30A;LZ2;01/09/2020;01/01/2020;01/08/2020;01/10/2020;01/09/2020;01/09/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3536628;ZOR;P105;BRONZE;N45;STOCK ITEM;20,0 KG;67,7 BRL / KG;1.353,24 BRL;70,06 BRL;1.401,17 BRL;96,30 BRL;1.926,01 BRL;79,451;9,699;89,15;0;0,24237;BRL;1;P003;0;10;14
LZ2\30A;LZ2;02/03/2020;02/01/2020;02/04/2020;02/04/2020;02/03/2020;02/03/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3514252;ZOR;P105;PLATINUM;N30;STOCK ITEM;60,0 KG;107,6 BRL / KG;6.455,47 BRL;110,73 BRL;6.643,87 BRL;152,21 BRL;9.132,47 BRL;79,209;10,0295;89,2385;0;0,2426;BRL;1;P003;0;10;14
LZ2\30A;LZ2;02/20/2020;02/01/2020;02/21/2020;02/21/2020;02/20/2020;02/20/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3552790;ZOR;P105;PLATINUM;N30;STOCK ITEM;40,0 KG;110,2 BRL / KG;4.407,71 BRL;113,41 BRL;4.536,34 BRL;155,89 BRL;6.235,52 BRL;79,209;10,0295;89,2385;0;0,2426;BRL;1;P003;0;10;14
LZ2\30A;LZ2;03/02/2020;03/01/2020;03/03/2020;03/03/2020;03/02/2020;03/02/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/PR;Paraná;3541496;ZOR;P105;GOLD;N30;STOCK ITEM;20,0 KG;58,0 BRL / KG;1.159,71 BRL;60,85 BRL;1.216,90 BRL;70,14 BRL;1.402,77 BRL;88,179;10,4565;98,6355;0;0,23228;BRL;1;P003;0;10;14
LZ2\30A;LZ2;03/02/2020;03/01/2020;03/03/2020;03/03/2020;03/02/2020;03/02/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/PR;Paraná;3555905;ZOR;P105;GOLD;N30;STOCK ITEM;20,0 KG;72,9 BRL / KG;1.458,10 BRL;76,04 BRL;1.520,81 BRL;87,66 BRL;1.753,10 BRL;88,179;10,4565;98,6355;0;0,23228;BRL;1;P003;0;10;14
LZ2\30A;LZ2;03/09/2020;03/01/2020;03/10/2020;03/10/2020;03/09/2020;03/09/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3559088;ZOR;P105;BRONZE;ZPL1;STOCK ITEM;20,0 KG;72,2 BRL / KG;1.444,33 BRL;74,42 BRL;1.488,45 BRL;102,30 BRL;2.045,98 BRL;88,179;10,4565;98,6355;0;0,23228;BRL;1;P003;0;10;14
LZ2\30A;LZ2;04/16/2020;04/01/2020;04/17/2020;04/17/2020;04/16/2020;04/16/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3543337;ZOR;P105;PLATINUM;N30;STOCK ITEM;100,0 KG;132,5 BRL / KG;13.249,91 BRL;136,37 BRL;13.636,61 BRL;187,44 BRL;18.744,47 BRL;94,7825;11,999;106,7815;0;0,21151;BRL;1;P003;0;10;14
LZ2\30A;LZ2;04/29/2020;04/01/2020;05/01/2020;05/01/2020;04/29/2020;04/29/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3567655;ZOR;P105;PLATINUM;60E4;STOCK ITEM;20,0 KG;112,7 BRL / KG;2.254,75 BRL;116,76 BRL;2.335,26 BRL;160,50 BRL;3.209,98 BRL;94,7825;11,999;106,7815;0;0,21151;BRL;1;P003;0;10;14
LZ2\30A;LZ2;06/04/2020;06/01/2020;06/05/2020;06/05/2020;06/04/2020;06/04/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3571261;ZOR;P105;PLATINUM;N30;STOCK ITEM;100,0 KG;127,3 BRL / KG;12.729,84 BRL;131,01 BRL;13.101,37 BRL;180,09 BRL;18.008,74 BRL;113,6665;13,1875;126,854;0;0,17974;BRL;1;P003;0;10;14
LZ2\30A;LZ2;06/30/2020;06/01/2020;07/01/2020;07/01/2020;06/30/2020;06/30/2020;CA;Performance Coatings;1G;Digital Business Dev;G2;Digi Prntg Ctgs;3824.99.89;BR/SC;Santa Catarina;3595935;ZOR;P105;BRONZE;CIA;STOCK ITEM;20,0 KG;118,6 BRL / KG;2.372,58 BRL;120,76 BRL;2.415,19 BRL;139,20 BRL;2.784,08 BRL;113,6665;13,1875;126,854;0;0,17974;BRL;1;P003;0;10;14
LZ2\30A;LZ2;07/02/2020;07/01/2020;07/03/2020;07/03/2020;07/02/2020;07/02/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3571890;ZOR;P105;PLATINUM;N30;STOCK ITEM;100,0 KG;135,2 BRL / KG;13.520,04 BRL;139,15 BRL;13.914,63 BRL;191,27 BRL;19.126,64 BRL;107,157;12,7365;119,8935;0;0,18382;BRL;1;P003;0;10;14
LZ2\30A;LZ2;07/28/2020;07/01/2020;07/29/2020;07/29/2020;07/28/2020;07/28/2020;CA;Performance Coatings;C9;Textiles;G5;Custom Textil Frmla;3824.99.89;BR/SP;São Paulo;3605795;ZOR;P105;BRONZE;N30;STOCK ITEM;200,0 KG;68,5 BRL / KG;13.697,18 BRL;71,81 BRL;14.362,81 BRL;98,71 BRL;19.742,68 BRL;107,157;12,7365;119,8935;0;0,18382;BRL;1;P003;0;10;14
LZ2\30A;LZ2;08/26/2020;08/01/2020;08/27/2020;08/27/2020;08/26/2020;08/26/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/PR;Paraná;3615847;ZOR;P105;BRONZE;N30;STOCK ITEM;20,0 KG;106,0 BRL / KG;2.119,22 BRL;110,15 BRL;2.202,91 BRL;126,97 BRL;2.539,38 BRL;110,1875;12,277;122,4645;0;0,19058;BRL;1;P003;0;10;14
LZ2\30A;LZ2;09/01/2020;09/01/2020;09/02/2020;09/02/2020;09/01/2020;09/01/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3616672;ZOR;P105;BRONZE;ZPL1;STOCK ITEM;20,0 KG;90,6 BRL / KG;1.811,68 BRL;93,80 BRL;1.876,04 BRL;128,94 BRL;2.578,76 BRL;88,0465;13,1295;101,176;0;0,18773;BRL;1;P003;0;10;14
LZ2\30A;LZ2;09/04/2020;09/01/2020;09/08/2020;09/08/2020;09/04/2020;09/04/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3619289;ZOR;P105;PREMIER;60E4;STOCK ITEM;20,0 KG;122,0 BRL / KG;2.440,01 BRL;126,43 BRL;2.528,54 BRL;173,78 BRL;3.475,66 BRL;88,0465;13,1295;101,176;0;0,18773;BRL;1;P003;0;10;14
LZ2\30A;LZ2;10/01/2020;10/01/2020;10/02/2020;10/02/2020;10/01/2020;10/01/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3591782;ZOR;P105;PLATINUM;N30;STOCK ITEM;100,0 KG;142,1 BRL / KG;14.214,80 BRL;146,30 BRL;14.629,66 BRL;201,10 BRL;20.109,50 BRL;90,5195;13,1295;103,649;0;0,18151;BRL;1;P003;0;10;14
LZ2\30A;LZ2;10/27/2020;10/01/2020;10/28/2020;10/28/2020;10/27/2020;10/27/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SC;Santa Catarina;3639102;ZOR;P105;BRONZE;N30;STOCK ITEM;20,0 KG;101,6 BRL / KG;2.032,56 BRL;104,86 BRL;2.097,25 BRL;120,88 BRL;2.417,58 BRL;90,5195;13,1295;103,649;0;0,18151;BRL;1;P003;0;10;14
LZ2\30A;LZ2;11/12/2020;11/01/2020;11/16/2020;11/13/2020;11/12/2020;11/12/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3606762;ZOR;P105;PLATINUM;N30;STOCK ITEM;100,0 KG;136,1 BRL / KG;13.612,79 BRL;140,10 BRL;14.010,10 BRL;192,58 BRL;19.257,86 BRL;85,76;13,4025;99,1625;0;0,1795;BRL;1;P003;0;10;14
LZ2\30A;LZ2;11/16/2020;11/01/2020;11/17/2020;11/17/2020;11/16/2020;11/16/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3646738;ZOR;P105;BRONZE;N28;STOCK ITEM;20,0 KG;96,7 BRL / KG;1.934,12 BRL;99,83 BRL;1.996,68 BRL;137,23 BRL;2.744,58 BRL;85,76;13,4025;99,1625;0;0,1795;BRL;1;P003;0;10;14
LZ2\30A;LZ2;11/20/2020;11/01/2020;11/23/2020;11/23/2020;11/19/2020;11/20/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3649072;ZOR;P105;PLATINUM;60E4;STOCK ITEM;20,0 KG;133,4 BRL / KG;2.668,22 BRL;138,11 BRL;2.762,26 BRL;189,85 BRL;3.796,93 BRL;85,76;13,4025;99,1625;0;0,1795;BRL;1;P003;0;10;14
LZ2\30A;LZ2;11/30/2020;11/01/2020;12/01/2020;12/01/2020;11/30/2020;11/30/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3652749;ZOR;P105;PLATINUM;60E4;STOCK ITEM;20,0 KG;133,4 BRL / KG;2.668,21 BRL;138,11 BRL;2.762,25 BRL;189,85 BRL;3.796,92 BRL;85,76;13,4025;99,1625;0;0,1795;BRL;1;P003;0;10;14
LZ2\30A;LZ2;12/08/2020;12/01/2020;12/09/2020;12/09/2020;12/08/2020;12/08/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3824.99.89;BR/SP;São Paulo;3656130;ZOR;P105;PLATINUM;N30;STOCK ITEM;100,0 KG;128,6 BRL / KG;12.856,49 BRL;132,32 BRL;13.231,71 BRL;181,88 BRL;18.187,92 BRL;108,2065;12,805;121,0115;0;0,18228;BRL;1;P003;0;10;14
LZ2\30A;LZ2;12/16/2020;12/01/2020;12/17/2020;12/17/2020;12/16/2020;12/16/2020;CA;Performance Coatings;C9;Textiles;G5;Custom Textil Frmla;3824.99.89;BR/SP;São Paulo;3659190;ZOR;P105;BRONZE;N30;STOCK ITEM;200,0 KG;67,3 BRL / KG;13.454,23 BRL;69,95 BRL;13.990,30 BRL;96,15 BRL;19.230,66 BRL;108,2065;12,805;121,0115;0;0,18228;BRL;1;P003;0;10;14
