Material;Material Group;Billing doc. date;Day;Month;Year;Quarter;Billing doc. Month/Year;Requested Del  date;Planned delivery dt;Planned GI date;Actual PGI Date;Business Group;Market Segment;Market Segment1;End Use;End Use1;Commodity Code;Region;Sales document;Order Priority;Payment Terms;Stocking Strategy;Actual Billed Qty /KG;Bulk Ex Work Price /KG;Bulk Ex Works Value BRL;Net value Price BRL /KG;Net value BRL;Invoice Price BRL /KG;Mtl. Inv. Value BRL;Material Cost per KG;L&O Cost per kg;Total Cost  per kg;Process L&O per Kg;Exchange Rate to USD;Currency;Costing Lot Size;Special Procurement Plant;IPI %;II %
800174\PB55B;800174;43572;17;4;2019;2;04/01/2019;04/18/2019;04/18/2019;04/17/2019;04/17/2019;CA;100;Paints & Coatings;203;Gen Industrial Ctgs;34049029;1000;3414162;PLATINUM;N45;STOCK ITEM;20;53.05;1061;54.7;1093.94;75.19;1503.7;36.782;13.073;49.855;0;0.26175;BRL;1;T161;15;14
800174\PB55B;800174;43572;17;4;2019;2;04/01/2019;04/30/2019;04/18/2019;04/17/2019;04/17/2019;CA;100;Paints & Coatings;203;Gen Industrial Ctgs;34049029;1000;3403236;PREMIER;N45;STOCK ITEM;40;53.05;2121.99;54.7;2187.9;75.19;3007.41;36.782;13.073;49.855;0;0.26175;BRL;1;T161;15;14
800174\PB55B;800174;43609;24;5;2019;2;05/01/2019;05/27/2019;05/27/2019;05/24/2019;05/24/2019;CA;100;Paints & Coatings;203;Gen Industrial Ctgs;34049029;1000;3403241;PLATINUM;N45;STOCK ITEM;100;53.74;5373.52;55.4;5540.4;76.16;7615.67;37.4105;13.3475;50.758;0;0.25342;BRL;1;T161;15;14
800174\PB55B;800174;43629;13;6;2019;2;06/01/2019;06/15/2019;06/15/2019;06/13/2019;06/13/2019;CA;100;Paints & Coatings;203;Gen Industrial Ctgs;34049029;1000;3406217;PLATINUM;N45;STOCK ITEM;180;55.19;9933.75;56.9;10242.22;78.21;14078.66;30.4535;19.3835;49.837;0;0.24839;BRL;1;T161;15;14
800174\PB55B;800174;43717;9;9;2019;3;09/01/2019;09/10/2019;09/10/2019;09/09/2019;09/09/2019;CA;100;Paints & Coatings;203;Gen Industrial Ctgs;34049029;1014;3492262;FIRST DI;N30;STOCK ITEM;40;70.04;2801.63;72.04;2881.61;83.04;3321.74;26.845;19.766;46.611;0;0.24761;BRL;1;T161;15;14
800174\PB55B;800174;43775;6;11;2019;4;11/01/2019;11/07/2019;11/07/2019;11/06/2019;11/06/2019;CA;100;Paints & Coatings;203;Gen Industrial Ctgs;34049029;1000;3504001;PLATINUM;N45;STOCK ITEM;60;54.92;3295.33;56.65;3398.74;77.86;4671.82;44.514;12.525;57.039;0;0.24649;BRL;1;T161;15;14
800174\PB55B;800174;43801;2;12;2019;4;12/01/2019;12/03/2019;12/03/2019;12/02/2019;12/02/2019;CA;100;Paints & Coatings;203;Gen Industrial Ctgs;34049029;1000;3504004;PLATINUM;N45;STOCK ITEM;60;55.84;3350.4;57.59;3455.56;79.17;4749.9;45.213;13.0845;58.2975;0;0.24233;BRL;1;T161;15;14
800174\PB55B;800174;43839;9;1;2020;1;01/01/2020;01/10/2020;01/10/2020;01/09/2020;01/09/2020;CA;100;Paints & Coatings;203;Gen Industrial Ctgs;34049029;1014;3530124;BRONZE;N30;STOCK ITEM;40;70.08;2803.11;72.08;2883.13;83.09;3323.5;40.3395;12.926;53.2655;0;0.24306;BRL;1;T161;15;14
800174\PB55B;800174;43879;18;2;2020;1;02/01/2020;03/04/2020;02/19/2020;02/18/2020;02/18/2020;CA;100;Paints & Coatings;203;Gen Industrial Ctgs;34049029;1000;3550929;PREMIER;6.00E+05;STOCK ITEM;140;55.6;7783.89;57.35;8028.49;78.83;11035.72;34.2205;13.245;47.4655;0;0.24124;BRL;1;T161;15;14
800174\PB55B;800174;43928;7;4;2020;2;04/01/2020;04/08/2020;04/08/2020;04/07/2020;04/07/2020;CA;100;Paints & Coatings;203;Gen Industrial Ctgs;34049029;1000;3550931;PLATINUM;6.00E+05;STOCK ITEM;60;65.44;3926.36;67.5;4049.73;92.78;5566.65;40.827;15.649;56.476;0;0.20739;BRL;1;T161;15;14
800174\PB55B;800174;43991;9;6;2020;2;06/01/2020;05/08/2020;06/10/2020;06/09/2020;06/09/2020;CA;100;Paints & Coatings;203;Gen Industrial Ctgs;34049029;1000;3550932;PLATINUM;6.00E+05;STOCK ITEM;100;75.32;7532.28;77.69;7769.35;106.8;10679.51;45.5345;17.2235;62.758;0;0.18008;BRL;1;T161;15;14
800174\PB55B;800174;44035;23;7;2020;3;07/01/2020;07/24/2020;07/24/2020;07/23/2020;07/23/2020;CA;100;Paints & Coatings;203;Gen Industrial Ctgs;34049029;1014;3604427;BRONZE;N30;STOCK ITEM;40;88.07;3522.62;90.58;3623.2;104.41;4176.59;43.777;17.173;60.95;0;0.18491;BRL;1;T161;15;14
800174\PB55B;800174;44048;5;8;2020;3;08/01/2020;08/06/2020;08/06/2020;08/05/2020;08/05/2020;CA;100;Paints & Coatings;203;Gen Industrial Ctgs;34049029;1000;3600812;PLATINUM;6.00E+05;STOCK ITEM;100;67.95;6794.98;70.12;7012.1;96.39;9638.64;43.354;17.2905;60.6445;0;0.19175;BRL;1;T161;15;14
